codigo_bdns,MRR,administracion,departamento,organo,fecha_registro,titulo_convocatoria,url_bases_regul,importe_total,tipo_beneficiario,sector_beneficiario,region_impacto,finalidad
617422,False,MURO,AYUNTAMIENTO DE MURO,,25/03/2022,"BASES DE LA CONVOCATORIA DE AYUDA A ESTUDIOS SUPERIORES (GRADOS Y CARRERAS UNIVERSITARIAS, MASTERS UNIVERSITARIOS, PROYECTOS FIN DE GRADO Y CICLOS FORMATIVOS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL). CURSO 2021-2022",https://www.caib.es/eboibfront/pdf/ca/2022/41/1107888,35000.0,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,EDUCACIÓN,ILLES BALEARS,EDUCACIÓN
617420,False,COMUNIDAD FORAL DE NAVARRA,"DEPARTAMENTO DE PRESIDENCIA, IGUALDAD, FUNCIÓN PUBLICA E INTERIOR",,25/03/2022,Subvención nominativa a la Asociación de Ayuda en Carretera de Navarra (DYA) para 2022,http://www.lexnavarra.navarra.es/detalle.asp?r=4460,203000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL OBLIGATORIA,COMUNIDAD FORAL DE NAVARRA,SEGURIDAD CIUDADANA E INSTITUCIONES PENITENCIARIAS
617419,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS CORTES ARENOSO 2022,NO DISPONIBLE,60000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617418,False,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCION SOCIAL (I.M.A.S.),,25/03/2022,DISMO ATENCIÓN TEMPRANA,https://www.borm.es/services/anuncio/ano/2022/numero/310/pdf?id=799320,32053.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,REGION DE MURCIA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617416,False,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE RELACIONES CIUDADANAS,,25/03/2022,Subvención a la Fundación + 34 para el 2022,https://bon.navarra.es/es/anuncio/-/texto/2021/294/0,15000.0,PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS AUXILIARES,TODO EL MUNDO,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617415,False,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,25/03/2022,"Convocatoria de subvenciones, en régimen de concurrencia competitiva, para la conexión de personas emprendedoras con el ecosistema de emprendimiento verde europeo del Programa empleaverde cofinanciado por el Fondo Social Europeo en 2020",https://www.boe.es/eli/es/res/2018/12/20/(5)/dof/spa/pdf,173922.78,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ESPAÑA ,FOMENTO DEL EMPLEO
617413,False,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCION SOCIAL (I.M.A.S.),,25/03/2022,D' GENES ATENCIÓN TEMPRANA,https://www.borm.es/services/anuncio/ano/2022/numero/310/pdf?id=799320,62369.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,REGION DE MURCIA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617411,False,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",,25/03/2022,Subvención nominativa a la Mancomunidad Comarca de la Sidra para el funcionamiento del Servicio de Normalización Lingüística durante el año 2022,http://sede.asturias.es/bopa/2021/12/31/2021-11414.pdf,21840.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",PRINCIPADO DE ASTURIAS,CULTURA
617410,False,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",,25/03/2022,Subvención nominativa al Ayuntamiento de Grado para el funcionamiento del Servicio de Normalización Lingüística Grao-Candamo durante el año 2022,http://sede.asturias.es/bopa/2021/12/31/2021-11414.pdf,19400.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",PRINCIPADO DE ASTURIAS,CULTURA
617409,False,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",,25/03/2022,Subvención nominativa al Ayuntamiento de Corvera para el funcionamiento de su Servicio de Normalización Lingüística durante el año 2022,http://sede.asturias.es/bopa/2021/12/31/2021-11414.pdf,19400.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",PRINCIPADO DE ASTURIAS,CULTURA
617408,False,PRINCIPADO DE ASTURIAS,"CONSEJERÍA DE CULTURA, POLÍTICA LLINGÜÍSTICA Y TURISMO",,25/03/2022,Subvención nominativa al Ayuntamiento de Cangas del Narcea para el funcionamiento de su Servicio de Normalización Lingüística durante el año 2022,http://sede.asturias.es/bopa/2021/12/31/2021-11414.pdf,19400.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",PRINCIPADO DE ASTURIAS,CULTURA
617407,False,PRINCIPADO DE ASTURIAS,CONSEJERÍA DE PRESIDENCIA,,25/03/2022,"Resolución 22 de marzo de 2022 por la que se concede subvención nominativa  a favor del Comité Español de la UNRWA para el desarrollo del progarama ""REfugiados Palestinos""",https://www.boe.es/eli/es/l/2021/12/28/22,61000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,"Regiones o países no europeos, no contemplados en NUTS",SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617406,False,PRINCIPADO DE ASTURIAS,CONSEJERÍA DE PRESIDENCIA,,25/03/2022,Resolución 18 de marzo de 2022 por laque se concede subvención a fvor de CODOPA para el desarrollo del programa Sensibilización 2022,https://www.boe.es/eli/es/l/2021/12/28/22,75000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,"Regiones o países no europeos, no contemplados en NUTS",SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617405,False,DIPUTACIÓN PROV. DE VALENCIA,DIPUTACIÓN PROVINCIAL DE VALENCIA,,25/03/2022,CONVOCATORIA SUBV. GREMIO PANADEROS Y PASTELEROS DE VALENCIA DESTINADA A ACTIVIDADES DEL GREMIO,https://bop.dival.es/,20000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,OTROS SERVICIOS,Valencia / València,OTRAS PRESTACIONES ECONÓMICAS
617404,False,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCION SOCIAL (I.M.A.S.),,25/03/2022,ASTEAMUR ATENCIÓN TEMPRANA,https://www.borm.es/services/anuncio/ano/2022/numero/310/pdf?id=799320,68835.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,REGION DE MURCIA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617403,False,CALONGE,AYUNTAMIENTO DE CALONGE,,25/03/2022,SUBVENCION NOMINATIVA 2021 CLUB HANDBOL CALONGE-SANT ANTONI,https://api.calonge.cat/sites/default/files/files/PRESSUPOST2021_compressed.pdf,7008.3,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",Girona,CULTURA
617400,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS CASTIELFABIB 2022,NO DISPONIBLE,310000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617399,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS CASTELLÓ DE RUGAT 2022,NO DISPONIBLE,145000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617398,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del fomento de la lengua catalana,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,1176780.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617396,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS CARRÍCOLA 2022,NO DISPONIBLE,85000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617394,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS CÀLIG 2022,NO DISPONIBLE,60000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617392,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del fomento de la cultura catalana,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,30000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617391,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del patrimonio cultural,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,20000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617390,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del patrimonio cultural,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,85410.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617389,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del patrimonio cultural,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,90000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617388,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito del fomento de la lengua catalana,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,18000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617387,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito de la cultura popular y el patrimonio etnológico,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,170000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de bibliotecas, archivos, museos y otras actividades culturales",CATALUÑA,CULTURA
617386,False,CATALUÑA,OFICINA DE SUPORT A LA INICIATIVA CULTURAL,,25/03/2022,Subvenciones excluidas de concurrencia pública en el ámbito de la cooperación cultural,http://economia.gencat.cat/ca/ambits-actuacio/ajuts-subvencions/planificacio/plans-estrategics/,500000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"Actividades de creación, artísticas y espectáculos",CATALUÑA,CULTURA
617384,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BURJASSOT 2022,NO DISPONIBLE,345000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617383,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BUÑOL 2022,NO DISPONIBLE,265000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617380,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BORRIOL 2022,NO DISPONIBLE,90000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617378,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BENISSA 2022,NO DISPONIBLE,160000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Alicante / Alacant,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617376,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BENIFLÀ 2022,NO DISPONIBLE,20000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617375,False,GELVES,AYUNTAMIENTO DE GELVES,,25/03/2022,SUBVENCION NOMINATIVA A HERMANDAD SACRAMENTAL NUESTRA SEÑORA DE GRACIA DE GELVES,http://transparencia.gelves.es/es/transparencia/indicadores-de-transparencia/indicador/78.-Se-publican-los-Presupuestos-del-Ayuntamiento-con-descripcion-de-las-principales-partidas-presupuestarias-e-informacion-actualizada-al-menos-trimestralmente-sobre-s,1200.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,OTROS SERVICIOS,Sevilla,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617374,False,ILLES BALEARS,DIRECCIÓN GENERAL DE POLÍTICA INDUSTRIAL,,25/03/2022,"Resolución del consejero de Fondos Europeos, Universidad y Cultura por la que se establece la convocatoria de ayudas para llevar a cabo actuaciones de política estratégica universitaria que dinamicen la vida universitaria de las Illes Balears",http://boib.caib.es/pdf/2009100/mp41.pdf,15000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Educación,ILLES BALEARS,EDUCACIÓN
617372,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BENICARLÓ 2022,NO DISPONIBLE,120000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617370,False,"GARRIGA, LA","AYUNTAMIENTO DE GARRIGA, LA",,25/03/2022,"PREMIOS CARTEL  FIESTA MAYOR, 2022",https://bop.diba.cat/scripts/ftpisa.aspx?fnew?bop2018&04/022018007956.pdf&1,375.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,OTROS SERVICIOS,Barcelona,CULTURA
617369,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BANASSAL 2022,NO DISPONIBLE,130000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617367,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS BANYERES DE MARIOLA 2022,NO DISPONIBLE,130000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Alicante / Alacant,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617365,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS AYORA 2022,NO DISPONIBLE,345000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Valencia / València,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617364,False,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ARQUITECTURA BIOCLIMÁTICA Y SOSTENIBILIDAD ENERGÉTICA,,25/03/2022,CONVENIO PARA ACTUACIONES URBANAS ATZENETA DEL MAESTRAT 2022,NO DISPONIBLE,35000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,Construcción de edificios,Castellón / Castelló,ACCESO A LA VIVIENDA Y FOMENTO DE LA EDIFICACIÓN
617363,False,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,25/03/2022,"Convocatoria de subvenciones, en régimen de concurrencia competitiva, para la realización de proyectos de formación y apoyo a personas emprendedoras para la creación de empresas en el marco del Programa empleaverde cofinanciado por el Fondo Social Europeo",https://www.boe.es/eli/es/res/2018/12/20/(5)/dof/spa/pdf,703902.11,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ESPAÑA ,FOMENTO DEL EMPLEO
617362,False,CABILDO INSULAR DE GRAN CANARIA,AUTORIDAD ÚNICA DEL TRANSPORTE,,25/03/2022,Concesión de subvención directa a las operadoras del transporte público regular de viajeros. Ejercicio 2021.,https://autgc.sedelectronica.es/transparency/e8dcfaf2-8367-47a7-be08-94c136313076/,21831526.67,GRAN EMPRESA,Otro transporte terrestre de pasajeros,Gran Canaria,SUBVENCIONES AL TRANSPORTE
617361,False,ESTADO,MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO,FUNDACIÓN BIODIVERSIDAD,25/03/2022,"Convocatoria de subvenciones, en régimen de concurrencia competitiva, para la realización de proyectos de mejora de competencias para personas trabajadoras en el marco del Programa empleaverde cofinanciado por el Fondo Social Europeo en 2020",https://www.boe.es/eli/es/res/2018/12/20/(5)/dof/spa/pdf,3958039.79,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"AGRICULTURA, GANADERÍA, SILVICULTURA Y PESCA",ESPAÑA ,FOMENTO DEL EMPLEO
617360,False,OLOT,AYUNTAMIENTO DE OLOT,,25/03/2022,SUBVENCIÓN NOMINATIVA ACO,https://www.boe.es/buscar/act.php?id=BOE-A-2003-20977,34200.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS,Girona,"COMERCIO, TURISMO Y PYMES"
617358,False,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCION SOCIAL (I.M.A.S.),,25/03/2022,ASINTER ATENCION TEMPRANA,https://www.borm.es/services/anuncio/ano/2022/numero/310/pdf?id=799320,43159.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,ACTIVIDADES SANITARIAS Y DE SERVICIOS SOCIALES,REGION DE MURCIA,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL
617357,False,VIC,AYUNTAMIENTO DE VIC,,25/03/2022,SUBVENCIÓN CONVENIO CINECLUB VIC,http://bop.diba.cat/anunci/3002539/aprovacio-definitiva-de-l-ordenanca-general-de-subvencions-ajuntament-de-vic,27000.0,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,"ACTIVIDADES ARTÍSTICAS, RECREATIVAS Y DE ENTRETENIMIENTO",Barcelona,CULTURA
